epoch,train_loss,val_loss
145,3.8943612778291676,8.58132096699306
146,3.519268888881829,8.216399652617318
147,3.777015272123722,8.061178582055229
148,3.6625538879126047,9.801009450639997
149,3.83076221712174,8.649008853094918
150,3.647047546252477,7.591993996075223
151,3.6092793249314825,7.864459429468428
152,3.6644751305454286,8.435638104166303
153,3.5878269050128297,7.947131310190473
154,3.752237800978496,7.694402967180524
155,3.341486323963512,7.715582847595215
156,3.512286474278246,8.363790171486992
157,3.3745060666215734,8.355915904045105
158,3.673703241208432,9.043536152158463
159,3.177642352420214,7.591008629117693
160,3.553321122423994,7.707477297101702
161,3.534575565819167,7.500651597976685
162,3.620107880086144,7.871284314564298
163,3.409160787409002,7.173910515648978
164,3.425681592432285,8.501527105058942
165,3.6465210453156502,9.059625727789742
166,3.446433327414773,7.730346168790545
167,3.67452260685806,7.4038326399666925
168,3.63242771898197,9.024351903370448
169,3.830298700640279,7.792986290795463
170,3.610100983874189,8.304675630160741
171,3.7464495404374913,8.427558711596898
172,3.55270682751608,7.73322285924639
173,3.2437372739014387,8.802169799804688
174,3.523900012466565,8.580265726361956
175,3.545665740966797,7.878205571855817
176,3.418735688732516,7.890789934567042
177,3.3450924713940213,7.648768322808403
178,3.5478507514573265,7.289627603122168
179,3.561783631176543,9.747976439339775
180,3.7613447922066165,8.687397105353218
181,3.3579288661654743,8.371789472443718
182,3.421867387385662,7.8246942928859164
183,3.4993899057337967,7.408395528793335
184,3.60220191485721,7.981294563838412
185,3.5204320163670872,8.02018667970385
186,3.6407458285781993,8.081396324293951
187,3.367507453538107,7.601779580116272
188,3.4326917754589985,8.287564584187098
189,3.485200786870246,8.945293409483774
190,3.1279464397262617,8.81594102723258
191,3.2413099742005653,9.08490424496787
192,3.416306783726488,7.968432647841317
193,3.7296665169276806,7.722630279404776
194,3.0566383037399336,7.758705411638532
195,3.2976577233009667,7.752158250127517
196,3.355828125805449,9.460863760539462
197,3.247459378060708,8.774512597492762
198,3.077179844428368,9.042473793029783
199,3.39814353898124,7.331739612988062
200,3.2169022713938067,7.989035776683263
201,3.3989345796646613,7.810292788914273
202,3.379548612577824,8.25347123827253
203,3.4208687868985264,8.955309646470207
204,3.2764152683470606,9.220732416425433
205,3.44085402502692,8.334693585123334
206,3.562551943088207,8.236356871468681
207,3.0288973833458863,9.10274178641183
208,9.084991387957352,8.348483783858162
209,4.655559559371813,8.177885038512093
210,4.283190651723017,10.25516334601811
211,6.682901978143151,9.162751487323217
212,5.686123291418348,8.317194087164742
213,4.086973486757698,8.545594555991036
214,4.718692443937154,8.492531248501368
215,4.673894336845867,8.281098859650749
216,4.209077477105552,9.16228803566524
217,4.098659305628444,10.241149050848824
218,4.0286727049483595,9.41814020701817
219,3.8961935658608713,10.34221773488181
220,3.6028662091476127,8.025039894240242
221,3.831052489294683,9.028145739010402
222,3.4392009802228194,7.974211250032697
223,3.5765189397370016,9.955700278282166
224,3.5889181489469015,8.920156393732341
225,3.5976966846723366,7.4545342922210684
226,3.4049079369240136,11.249609385217939
227,3.437893299762804,9.897036348070417
228,3.5640545786301066,8.276557156017848
229,3.5928844440717502,7.995078631809782
230,3.12382680719549,9.39551864351545
231,3.0480099171837054,8.847393683024816
232,2.8984509241546004,7.719718507358007
233,3.26825398643695,9.3758784532547
234,3.2124274189521143,10.787203516278947
235,3.41683685325108,7.7856345517294745
236,3.368205677379261,8.267991134098597
237,3.1861758190166216,9.100257652146476
238,3.0210232888498614,8.390679240226746
239,2.9139340923678487,8.552729793957301
240,3.1341281230848206,10.04119987147195
241,2.7961048003165954,9.778433850833348
242,3.0816943540601085,8.71861491884504
243,2.961446655810404,8.342833927699495
244,2.9146663855947006,8.757371476718358
245,2.8430510881709212,8.750843388693673
246,3.0130004715010568,8.660745126860483
247,2.586727282168928,8.322856903076174
248,2.837496379952976,10.218622412000384
249,3.050489218703463,8.455298849514552
250,2.7754457423414305,7.681421995162964
251,2.7254266599056662,8.60934168951852
252,2.3727634966897826,8.34544839177813
253,3.0265010039477755,7.795734081949506
254,2.7547535994185735,7.943781512124198
255,2.990228468371976,8.911402395793369
256,2.6448304128786684,7.902744906289238
257,2.719124740869069,9.442799074309214
258,2.723726848702976,8.496926137379237
259,2.8062042001405416,8.153205650193351
260,2.5585230830128243,9.515961085047039
261,2.6822108383402448,7.616491998944964
262,2.7449174081125567,9.550563556807381
263,2.7025461784206177,8.495776074273246
264,2.49313544667711,8.72972241469792
265,2.695072414588369,8.093848824501038
266,2.3973378268155185,8.811145901679993
267,2.7928334289282297,8.133225968905858
268,2.2432162097472252,8.754409381321498
269,2.5774582362244907,7.893641403743199
270,2.5223916912358533,8.799281341688973
271,2.555719722401012,8.199538213866099
272,2.714956456964666,8.376902903829302
273,2.467713610517664,8.575210400990077
274,2.3724271880566548,9.356694902692523
275,2.551922968755369,7.931619167327881
276,2.7936142113201785,8.055686797414507
277,2.530401235451796,8.564144662448339
278,2.4572090585210806,8.457767111914498
279,2.3447189890394458,8.059305361339025
280,2.142857929129056,8.691251175744194
281,2.345444503068225,8.138689143317086
282,2.353939559802282,9.170162677764893
283,2.3923448970940107,8.099209053175791
284,2.473901977986534,8.307517324175153
285,2.416516670383666,8.995332428387233
286,2.4411719481616427,8.680001599448067
287,2.3081576104038266,7.9474424464362015
288,2.561385028872672,8.065941980906896
289,2.176301145134084,8.287542019571577
290,2.195640966689482,8.637299571718488
291,2.185515854016077,9.260623438017706
292,2.5319026152759005,8.576296891484942
293,2.4340109503513907,7.816909858158658
294,2.400099908151934,8.336790374347142
295,2.319537853565384,8.089554037366595
296,2.2437775911124223,8.372197542871747
297,2.2048850353162663,8.216956904956273
298,2.4812233161366932,8.256687249456133
299,2.45047545223292,9.915150778634208
